"slugTeam","match_up","dateGame","offrtg","defrtg","numberPeriod","slugOpp"
"PHI","PHI vs. PHX",2020-08-11,"117.4","95.8",1,"PHX"
"SAC","SAC @ BKN",2020-08-07,"117.4","100.0",1,"BKN"
"NYK","NYK vs. DET",2020-03-08,"117.4","95.7",1,"DET"
"DEN","DEN @ DAL",2020-01-08,"117.4","133.3",1,"DAL"
"IND","IND @ CHA",2020-01-06,"117.4","126.1",1,"CHA"
"ORL","ORL vs. MIA",2020-01-03,"117.4","95.7",1,"MIA"
"CHA","CHA vs. ATL",2019-12-08,"117.4","100.0",1,"ATL"
"MIA","MIA vs. WAS",2019-12-06,"117.4","121.7",1,"WAS"
"NYK","NYK vs. DEN",2019-12-05,"117.4","143.5",1,"DEN"
"MIL","MIL @ SAC",2020-01-10,"117.2","64.3",1,"SAC"
"BOS","BOS @ MIA",2020-08-04,"116.7","132.0",1,"MIA"
"PHX","PHX @ POR",2020-03-10,"116.7","144.0",1,"POR"
"MEM","MEM @ DAL",2020-03-06,"116.7","132.0",1,"DAL"
"BOS","BOS @ CLE",2020-03-04,"116.7","108.0",1,"CLE"
"DET","DET vs. NYK",2020-02-08,"116.7","73.9",1,"NYK"
"DEN","DEN @ PHX",2020-02-08,"116.7","154.2",1,"PHX"
"PHI","PHI @ BOS",2019-12-12,"116.7","147.8",1,"BOS"
"CHA","CHA vs. WAS",2019-12-10,"116.7","87.0",1,"WAS"
"CHI","CHI vs. GSW",2019-12-06,"116.7","92.0",1,"GSW"
"MIA","MIA @ BOS",2019-12-04,"116.7","83.3",1,"BOS"
"CLE","CLE vs. DET",2019-12-03,"116.7","128.0",1,"DET"
"MIA","MIA vs. DET",2019-11-12,"116.7","70.8",1,"DET"
"CLE","CLE vs. DAL",2019-11-03,"116.7","129.2",1,"DAL"
"GSW","GSW vs. SAS",2019-11-01,"116.7","120.8",1,"SAS"
"ORL","ORL @ BOS",2020-08-09,"116.0","112.0",1,"BOS"
"DEN","DEN @ DAL",2020-03-11,"116.0","137.5",1,"DAL"
"CLE","CLE @ CHI",2020-03-10,"116.0","108.0",1,"CHI"
"MIA","MIA @ WAS",2020-03-08,"116.0","92.0",1,"WAS"
"ORL","ORL @ MIN",2020-03-06,"116.0","100.0",1,"MIN"
"IND","IND @ CHI",2020-03-06,"116.0","96.2",1,"CHI"
"LAC","LAC vs. SAS",2020-02-03,"116.0","156.0",1,"SAS"
"SAC","SAC vs. MIN",2020-02-03,"116.0","80.0",1,"MIN"
"DEN","DEN vs. LAC",2020-01-12,"116.0","120.0",1,"LAC"
"NYK","NYK @ UTA",2020-01-08,"116.0","156.0",1,"UTA"
"PHX","PHX vs. SAC",2020-01-07,"116.0","104.0",1,"SAC"
"LAC","LAC vs. NYK",2020-01-05,"116.0","180.0",1,"NYK"
"PHX","PHX vs. NYK",2020-01-03,"116.0","142.3",1,"NYK"
"DET","DET vs. DAL",2019-12-12,"116.0","136.0",1,"DAL"
"BKN","BKN @ CHA",2019-12-06,"116.0","133.3",1,"CHA"
"BOS","BOS @ IND",2020-03-10,"115.4","88.0",1,"IND"
"SAC","SAC vs. PHI",2020-03-05,"115.4","118.5",1,"PHI"
"MIA","MIA vs. ORL",2020-03-04,"115.4","104.0",1,"ORL"
"NYK","NYK vs. ORL",2020-02-06,"115.4","70.4",1,"ORL"
"LAC","LAC vs. DET",2020-01-02,"115.4","126.9",1,"DET"
"ATL","ATL @ MIA",2019-12-10,"115.4","138.5",1,"MIA"
"MIL","MIL vs. LAC",2019-12-06,"115.4","57.7",1,"LAC"
"POR","POR vs. SAC",2019-12-04,"115.4","134.6",1,"SAC"
"BKN","BKN vs. MIA",2019-12-01,"115.4","128.0",1,"MIA"
"NYK","NYK vs. BOS",2019-12-01,"115.4","119.2",1,"BOS"
"LAL","LAL vs. DAL",2019-12-01,"115.4","96.2",1,"DAL"
"BOS","BOS @ CHA",2019-11-07,"115.4","76.9",1,"CHA"
"DET","DET @ WAS",2019-11-04,"115.4","124.0",1,"WAS"
"SAS","SAS @ MEM",2020-08-02,"114.8","92.6",1,"MEM"
"NYK","NYK @ WAS",2020-03-10,"114.8","133.3",1,"WAS"
"MEM","MEM @ DAL",2020-02-05,"114.8","118.5",1,"DAL"
"PHX","PHX @ BKN",2020-02-03,"114.8","129.6",1,"BKN"
"ORL","ORL @ WAS",2020-01-01,"114.8","107.4",1,"WAS"
"IND","IND vs. OKC",2019-11-12,"114.8","92.6",1,"OKC"
"CLE","CLE @ NYK",2019-11-10,"114.8","67.9",1,"NYK"
"DAL","DAL @ MEM",2019-11-09,"114.8","130.8",1,"MEM"
"GSW","GSW @ MIN",2019-11-08,"114.8","111.5",1,"MIN"
"MIL","MIL @ MIN",2019-11-04,"114.8","100.0",1,"MIN"
"WAS","WAS @ NOP",2020-08-07,"114.3","100.0",1,"NOP"
"TOR","TOR vs. CHI",2020-02-02,"114.3","100.0",1,"CHI"
"BKN","BKN vs. MIA",2020-01-10,"114.3","150.0",1,"MIA"
"ORL","ORL @ WAS",2019-12-03,"114.3","96.3",1,"WAS"
"NOP","NOP vs. MIL",2020-02-04,"113.8","92.9",1,"MIL"
"PHI","PHI @ WAS",2019-12-05,"113.8","89.3",1,"WAS"
"NOP","NOP @ CHA",2019-11-09,"113.8","96.6",1,"CHA"
"ORL","ORL vs. MIA",2020-02-01,"113.6","121.7",1,"MIA"
"CHI","CHI @ MIA",2019-12-08,"113.6","72.7",1,"MIA"
"WAS","WAS vs. MIN",2019-11-02,"113.3","144.8",1,"MIN"
"LAC","LAC @ DEN",2020-08-12,"113.0","104.2",1,"DEN"
"DEN","DEN @ BOS",2019-12-06,"113.0","143.5",1,"BOS"
"UTA","UTA vs. LAL",2019-12-04,"113.0","147.8",1,"LAL"
"IND","IND @ OKC",2019-12-04,"113.0","126.1",1,"OKC"
"ORL","ORL @ OKC",2019-11-05,"113.0","129.2",1,"OKC"
"ORL","ORL vs. DEN",2019-11-02,"113.0","73.9",1,"DEN"
"TOR","TOR @ UTA",2020-03-09,"112.5","88.0",1,"UTA"
"NOP","NOP @ MIN",2020-03-08,"112.5","90.6",1,"MIN"
"OKC","OKC @ NYK",2020-03-06,"112.5","83.3",1,"NYK"
"POR","POR vs. SAS",2020-02-06,"112.5","145.8",1,"SAS"
"NYK","NYK vs. MIA",2020-01-12,"112.5","134.8",1,"MIA"
"DET","DET @ CLE",2020-01-07,"112.5","120.8",1,"CLE"
"CHI","CHI @ DAL",2020-01-06,"112.5","137.5",1,"DAL"
"SAS","SAS vs. MIL",2020-01-06,"112.5","91.7",1,"MIL"
"POR","POR @ WAS",2020-01-03,"112.5","124.0",1,"WAS"
"OKC","OKC @ SAS",2020-01-02,"112.5","112.5",1,"SAS"
"DEN","DEN @ IND",2020-01-02,"112.5","160.9",1,"IND"
"SAS","SAS vs. OKC",2020-01-02,"112.5","112.5",1,"OKC"
"BOS","BOS vs. ORL",2020-08-09,"112.0","116.0",1,"ORL"
"SAS","SAS vs. DEN",2020-08-05,"112.0","128.0",1,"DEN"
"MIA","MIA @ DEN",2020-08-01,"112.0","108.3",1,"DEN"
"MIL","MIL @ PHX",2020-03-08,"112.0","188.0",1,"PHX"
"LAL","LAL vs. PHI",2020-03-03,"112.0","140.0",1,"PHI"
"ORL","ORL vs. POR",2020-03-02,"112.0","140.0",1,"POR"
"MIA","MIA @ UTA",2020-02-12,"112.0","104.2",1,"UTA"
"IND","IND vs. BKN",2020-02-10,"112.0","120.0",1,"BKN"
"MIA","MIA @ SAC",2020-02-07,"112.0","120.0",1,"SAC"
"BOS","BOS vs. ATL",2020-02-07,"112.0","100.0",1,"ATL"
"BOS","BOS @ ATL",2020-02-03,"112.0","136.0",1,"ATL"
"TOR","TOR vs. SAS",2020-01-12,"112.0","84.0",1,"SAS"
"NOP","NOP @ DAL",2019-12-07,"112.0","124.0",1,"DAL"
"LAL","LAL vs. MIA",2019-11-08,"112.0","84.0",1,"MIA"
"OKC","OKC vs. MIA",2020-08-12,"111.5","161.5",1,"MIA"
"POR","POR vs. HOU",2020-08-04,"111.5","88.9",1,"HOU"
"MIL","MIL @ HOU",2020-08-02,"111.5","123.1",1,"HOU"
"LAL","LAL @ NOP",2020-03-01,"111.5","126.9",1,"NOP"
"MIL","MIL @ ORL",2020-02-08,"111.5","92.3",1,"ORL"
"WAS","WAS vs. DAL",2020-02-07,"111.5","126.9",1,"DAL"
"LAL","LAL vs. HOU",2020-02-06,"111.5","107.7",1,"HOU"
"MIL","MIL vs. SAS",2020-01-04,"111.5","119.2",1,"SAS"
"PHX","PHX vs. LAL",2019-11-12,"111.5","104.0",1,"LAL"
"TOR","TOR @ LAL",2019-11-10,"111.5","111.1",1,"LAL"
"MIN","MIN vs. GSW",2019-11-08,"111.5","114.8",1,"GSW"
"PHX","PHX vs. PHI",2019-11-04,"111.5","124.0",1,"PHI"
"WAS","WAS vs. MEM",2020-02-09,"111.1","64.3",1,"MEM"
"HOU","HOU vs. NOP",2020-02-02,"111.1","100.0",1,"NOP"
"WAS","WAS vs. ATL",2020-01-10,"111.1","77.8",1,"ATL"
"POR","POR @ LAC",2019-12-03,"111.1","107.4",1,"LAC"
"HOU","HOU @ NOP",2019-11-11,"111.1","85.2",1,"NOP"
"BKN","BKN @ PHX",2019-11-10,"111.1","137.0",1,"PHX"
"LAL","LAL vs. TOR",2019-11-10,"111.1","111.5",1,"TOR"
"SAS","SAS vs. BOS",2019-11-09,"111.1","150.0",1,"BOS"
"CLE","CLE @ WAS",2019-11-08,"111.1","100.0",1,"WAS"
"OKC","OKC @ SAS",2019-11-07,"111.1","122.2",1,"SAS"
"MEM","MEM @ UTA",2020-08-05,"110.7","86.2",1,"UTA"
"HOU","HOU @ NYK",2020-03-02,"110.7","128.6",1,"NYK"
"MIA","MIA vs. MIL",2020-03-02,"110.7","92.9",1,"MIL"
"MIL","MIL vs. ORL",2019-12-09,"110.7","74.1",1,"ORL"
"MIN","MIN @ LAC",2020-02-01,"110.3","142.9",1,"LAC"
"BKN","BKN vs. NOP",2019-11-04,"110.0","93.1",1,"NOP"
"SAC","SAC vs. SAS",2020-02-08,"109.1","100.0",1,"SAS"
"ATL","ATL vs. SAC",2019-11-08,"109.1","140.9",1,"SAC"
"DEN","DEN @ LAL",2020-08-10,"108.7","129.2",1,"LAL"
"MEM","MEM vs. OKC",2020-08-07,"108.7","154.2",1,"OKC"
"DEN","DEN @ UTA",2020-02-05,"108.7","139.1",1,"UTA"
"DAL","DAL @ IND",2020-02-03,"108.7","95.7",1,"IND"
"ATL","ATL @ DEN",2019-11-12,"108.7","147.8",1,"DEN"
"BOS","BOS vs. DAL",2019-11-11,"108.7","87.5",1,"DAL"
"OKC","OKC @ LAL",2020-08-05,"108.3","75.0",1,"LAL"
"TOR","TOR @ ORL",2020-08-05,"108.3","44.0",1,"ORL"
"DEN","DEN vs. MIA",2020-08-01,"108.3","112.0",1,"MIA"
"BOS","BOS vs. OKC",2020-03-08,"108.3","120.8",1,"OKC"
"GSW","GSW @ DEN",2020-03-03,"108.3","104.2",1,"DEN"
"MIL","MIL @ CHA",2020-03-01,"108.3","87.0",1,"CHA"
"PHI","PHI @ MIA",2020-02-03,"108.3","125.0",1,"MIA"
"PHX","PHX @ MIL",2020-02-02,"108.3","120.0",1,"MIL"
"PHI","PHI vs. BOS",2020-01-09,"108.3","152.2",1,"BOS"
"LAL","LAL @ ORL",2019-12-11,"108.3","37.5",1,"ORL"
"CHA","CHA @ BKN",2019-12-11,"108.3","147.8",1,"BKN"
"ATL","ATL vs. BKN",2019-12-04,"108.3","91.7",1,"BKN"
"ORL","ORL vs. GSW",2019-12-01,"108.3","91.7",1,"GSW"
"DET","DET vs. MIN",2019-11-11,"108.3","170.8",1,"MIN"
"UTA","UTA vs. PHI",2019-11-06,"108.3","120.8",1,"PHI"
"UTA","UTA @ SAS",2020-08-07,"108.0","138.5",1,"SAS"
"POR","POR @ DEN",2020-08-06,"108.0","104.0",1,"DEN"
"DAL","DAL @ SAC",2020-08-04,"108.0","142.3",1,"SAC"
"CHI","CHI vs. CLE",2020-03-10,"108.0","116.0",1,"CLE"
"ORL","ORL @ MEM",2020-03-10,"108.0","140.0",1,"MEM"
"CLE","CLE vs. BOS",2020-03-04,"108.0","116.7",1,"BOS"
"CHI","CHI vs. IND",2020-01-10,"108.0","120.8",1,"IND"
"MEM","MEM @ PHX",2020-01-05,"108.0","124.0",1,"PHX"
"CLE","CLE vs. OKC",2020-01-04,"108.0","136.0",1,"OKC"
"POR","POR @ NYK",2020-01-01,"108.0","96.2",1,"NYK"
"LAC","LAC @ TOR",2019-12-11,"108.0","133.3",1,"TOR"
"IND","IND vs. DET",2019-11-08,"108.0","134.6",1,"DET"
"PHX","PHX vs. IND",2020-08-06,"107.7","92.0",1,"IND"
"DAL","DAL @ MIN",2020-03-01,"107.7","92.3",1,"MIN"
"SAC","SAC @ DAL",2020-02-12,"107.7","118.5",1,"DAL"
"ATL","ATL @ ORL",2020-02-10,"107.7","84.6",1,"ORL"
"HOU","HOU @ LAL",2020-02-06,"107.7","111.5",1,"LAL"
"POR","POR @ DEN",2020-02-04,"107.7","148.0",1,"DEN"
"MIN","MIN vs. POR",2020-01-09,"107.7","130.8",1,"POR"
"CHI","CHI vs. BOS",2020-01-04,"107.7","120.0",1,"BOS"
"HOU","HOU vs. SAC",2019-12-09,"107.7","123.1",1,"SAC"
"LAL","LAL @ DEN",2019-12-03,"107.7","92.3",1,"DEN"
"MEM","MEM vs. HOU",2019-11-04,"107.7","122.2",1,"HOU"
"SAC","SAC vs. UTA",2019-11-01,"107.7","69.2",1,"UTA"
"NOP","NOP @ SAC",2020-08-11,"107.4","103.8",1,"SAC"
"DAL","DAL @ SAS",2020-03-10,"107.4","100.0",1,"SAS"
"WAS","WAS vs. ORL",2020-01-01,"107.4","114.8",1,"ORL"
"CLE","CLE vs. HOU",2019-12-11,"107.4","125.0",1,"HOU"
"LAC","LAC vs. POR",2019-12-03,"107.4","111.1",1,"POR"
"NOP","NOP @ LAL",2020-01-03,"107.1","144.8",1,"LAL"
"CHI","CHI vs. NYK",2019-11-12,"107.1","81.5",1,"NYK"
"GSW","GSW vs. UTA",2019-11-11,"107.1","121.4",1,"UTA"
"NOP","NOP vs. TOR",2019-11-08,"107.1","107.1",1,"TOR"
"TOR","TOR @ NOP",2019-11-08,"107.1","107.1",1,"NOP"
"LAC","LAC vs. MIL",2019-11-06,"107.1","100.0",1,"MIL"
"NOP","NOP vs. MIN",2020-03-03,"106.9","96.6",1,"MIN"
"MEM","MEM vs. POR",2020-02-12,"106.9","93.1",1,"POR"
"MIL","MIL @ POR",2020-01-11,"106.7","82.8",1,"POR"
"BKN","BKN vs. MEM",2020-03-04,"104.5","100.0",1,"MEM"
"SAC","SAC @ TOR",2019-11-06,"104.5","163.6",1,"TOR"
"LAC","LAC vs. BKN",2020-08-09,"104.3","187.5",1,"BKN"
"DET","DET @ OKC",2020-02-07,"104.3","131.8",1,"OKC"
"DEN","DEN vs. LAC",2020-08-12,"104.2","113.0",1,"LAC"
"PHI","PHI vs. ORL",2020-08-07,"104.2","95.8",1,"ORL"
"DEN","DEN vs. GSW",2020-03-03,"104.2","108.3",1,"GSW"
"CLE","CLE vs. UTA",2020-03-02,"104.2","129.2",1,"UTA"
"UTA","UTA vs. MIA",2020-02-12,"104.2","112.0",1,"MIA"
"UTA","UTA @ CHI",2020-01-02,"104.2","88.0",1,"CHI"
"BKN","BKN vs. DEN",2019-12-08,"104.2","91.3",1,"DEN"
"CLE","CLE vs. ORL",2019-12-06,"104.2","100.0",1,"ORL"
"MIN","MIN @ DAL",2019-12-04,"104.2","120.0",1,"DAL"
"CHA","CHA @ GSW",2019-11-02,"104.2","130.4",1,"GSW"
"DEN","DEN vs. POR",2020-08-06,"104.0","108.0",1,"POR"
"PHI","PHI @ WAS",2020-08-05,"104.0","76.9",1,"WAS"
"SAC","SAC @ ORL",2020-08-02,"104.0","176.0",1,"ORL"
"GSW","GSW vs. LAC",2020-03-10,"104.0","140.0",1,"LAC"
"DAL","DAL vs. IND",2020-03-08,"104.0","119.2",1,"IND"
"ORL","ORL @ MIA",2020-03-04,"104.0","115.4",1,"MIA"
"NYK","NYK vs. UTA",2020-03-04,"104.0","140.0",1,"UTA"
"IND","IND @ SAS",2020-03-02,"104.0","141.7",1,"SAS"
"IND","IND vs. NOP",2020-02-08,"104.0","124.0",1,"NOP"
"SAC","SAC @ PHX",2020-01-07,"104.0","116.0",1,"PHX"
"WAS","WAS vs. BOS",2020-01-06,"104.0","68.0",1,"BOS"
"IND","IND @ ATL",2020-01-04,"104.0","179.2",1,"ATL"
"POR","POR @ DEN",2019-12-12,"104.0","137.5",1,"DEN"
"LAL","LAL @ PHX",2019-11-12,"104.0","111.5",1,"PHX"
"BKN","BKN @ POR",2019-11-08,"104.0","76.9",1,"POR"
"LAC","LAC vs. POR",2019-11-07,"104.0","84.6",1,"POR"
"IND","IND vs. WAS",2019-11-06,"104.0","104.0",1,"WAS"
"WAS","WAS @ IND",2019-11-06,"104.0","104.0",1,"IND"
"SAC","SAC vs. NOP",2020-08-11,"103.8","107.4",1,"NOP"
"SAS","SAS @ NOP",2020-08-09,"103.8","76.0",1,"NOP"
"PHX","PHX @ LAC",2020-08-04,"103.8","88.5",1,"LAC"
"BKN","BKN @ LAL",2020-03-10,"103.8","126.9",1,"LAL"
"GSW","GSW vs. TOR",2020-03-05,"103.8","123.1",1,"TOR"
"OKC","OKC vs. LAC",2020-03-03,"103.8","146.2",1,"LAC"
"WAS","WAS vs. BKN",2020-02-01,"103.8","138.5",1,"BKN"
"PHX","PHX vs. ORL",2020-01-10,"103.8","100.0",1,"ORL"
"OKC","OKC @ BKN",2020-01-07,"103.8","88.5",1,"BKN"
"LAC","LAC vs. MEM",2020-01-04,"103.8","153.8",1,"MEM"
"PHI","PHI @ HOU",2020-01-03,"103.8","76.9",1,"HOU"
"DEN","DEN @ PHI",2019-12-10,"103.8","100.0",1,"PHI"
"PHI","PHI vs. TOR",2019-12-08,"103.8","88.0",1,"TOR"
"DAL","DAL vs. SAC",2019-12-08,"103.8","138.5",1,"SAC"
"NYK","NYK vs. IND",2019-12-07,"103.8","123.1",1,"IND"
"CHI","CHI vs. MEM",2019-12-04,"103.8","76.9",1,"MEM"
"SAS","SAS @ DET",2019-12-01,"103.8","128.0",1,"DET"
"DEN","DEN @ MIN",2019-11-10,"103.8","103.8",1,"MIN"
"MIN","MIN vs. DEN",2019-11-10,"103.8","103.8",1,"DEN"
"GSW","GSW @ OKC",2019-11-09,"103.8","138.5",1,"OKC"
"ORL","ORL vs. MEM",2019-11-08,"103.8","57.7",1,"MEM"
"ORL","ORL vs. MIL",2019-11-01,"103.8","119.2",1,"MIL"
"BKN","BKN @ BOS",2020-03-03,"103.7","122.2",1,"BOS"
"GSW","GSW vs. WAS",2020-03-01,"103.7","129.6",1,"WAS"
"CHA","CHA @ MIN",2020-02-12,"103.7","133.3",1,"MIN"
"TOR","TOR vs. HOU",2019-12-05,"103.7","125.9",1,"HOU"
"PHX","PHX @ CHA",2019-12-02,"103.7","77.8",1,"CHA"
"IND","IND @ HOU",2020-08-12,"103.6","117.9",1,"HOU"
"PHI","PHI @ IND",2020-08-01,"103.6","125.0",1,"IND"
"ATL","ATL vs. HOU",2020-01-08,"103.6","155.2",1,"HOU"
"MEM","MEM @ GSW",2019-12-09,"103.6","74.1",1,"GSW"
"NOP","NOP vs. DET",2019-12-09,"103.6","89.3",1,"DET"
"CHI","CHI vs. LAL",2019-11-05,"103.6","85.7",1,"LAL"
"TOR","TOR @ PHX",2020-03-03,"103.4","139.3",1,"PHX"
"BOS","BOS @ MEM",2020-08-11,"100.0","68.0",1,"MEM"
"PHX","PHX @ MIA",2020-08-08,"100.0","128.0",1,"MIA"
"BKN","BKN vs. SAC",2020-08-07,"100.0","117.4",1,"SAC"
"NOP","NOP vs. WAS",2020-08-07,"100.0","114.3",1,"WAS"
"NOP","NOP vs. MEM",2020-08-03,"100.0","84.6",1,"MEM"
"BKN","BKN vs. WAS",2020-08-02,"100.0","87.5",1,"WAS"
"SAS","SAS vs. DAL",2020-03-10,"100.0","107.4",1,"DAL"
"LAL","LAL @ LAC",2020-03-08,"100.0","92.6",1,"LAC"
"PHI","PHI @ GSW",2020-03-07,"100.0","84.0",1,"GSW"
"MIA","MIA @ NOP",2020-03-06,"100.0","123.1",1,"NOP"
"MIN","MIN vs. ORL",2020-03-06,"100.0","116.0",1,"ORL"
"MEM","MEM @ BKN",2020-03-04,"100.0","104.5",1,"BKN"
"SAS","SAS @ OKC",2020-02-11,"100.0","56.0",1,"OKC"
"CHI","CHI @ WAS",2020-02-11,"100.0","138.5",1,"WAS"
"CHA","CHA @ DET",2020-02-10,"100.0","52.4",1,"DET"
"MIA","MIA @ GSW",2020-02-10,"100.0","83.3",1,"GSW"
"CHI","CHI @ PHI",2020-02-09,"100.0","152.0",1,"PHI"
"UTA","UTA @ HOU",2020-02-09,"100.0","137.5",1,"HOU"
"SAS","SAS @ SAC",2020-02-08,"100.0","109.1",1,"SAC"
"HOU","HOU @ PHX",2020-02-07,"100.0","176.9",1,"PHX"
"ATL","ATL @ BOS",2020-02-07,"100.0","112.0",1,"BOS"
"ORL","ORL @ BOS",2020-02-05,"100.0","133.3",1,"BOS"
"LAC","LAC vs. MIA",2020-02-05,"100.0","92.0",1,"MIA"
"ORL","ORL @ CHA",2020-02-03,"100.0","96.0",1,"CHA"
"CHI","CHI @ TOR",2020-02-02,"100.0","114.3",1,"TOR"
"NOP","NOP @ HOU",2020-02-02,"100.0","111.1",1,"HOU"
"ATL","ATL @ DAL",2020-02-01,"100.0","138.5",1,"DAL"
"CHA","CHA @ PHX",2020-01-12,"100.0","72.0",1,"PHX"
"CLE","CLE @ DEN",2020-01-11,"100.0","81.8",1,"DEN"
"ORL","ORL @ PHX",2020-01-10,"100.0","103.8",1,"PHX"
"CLE","CLE @ DET",2020-01-09,"100.0","123.1",1,"DET"
"IND","IND vs. MIA",2020-01-08,"100.0","129.2",1,"MIA"
"MEM","MEM vs. MIN",2020-01-07,"100.0","123.1",1,"MIN"
"TOR","TOR vs. POR",2020-01-07,"100.0","60.0",1,"POR"
"SAC","SAC vs. GSW",2020-01-06,"100.0","70.4",1,"GSW"
"MIN","MIN @ CLE",2020-01-05,"100.0","83.3",1,"CLE"
"DET","DET @ GSW",2020-01-04,"100.0","92.0",1,"GSW"
"ORL","ORL vs. UTA",2020-01-04,"100.0","132.0",1,"UTA"
"SAC","SAC vs. MEM",2020-01-02,"100.0","161.5",1,"MEM"
"PHI","PHI vs. DEN",2019-12-10,"100.0","103.8",1,"DEN"
"ATL","ATL @ CHA",2019-12-08,"100.0","117.4",1,"CHA"
"ORL","ORL @ CLE",2019-12-06,"100.0","104.2",1,"CLE"
"TOR","TOR vs. MIA",2019-12-03,"100.0","139.1",1,"MIA"
"SAS","SAS vs. HOU",2019-12-03,"100.0","96.2",1,"HOU"
"POR","POR @ SAC",2019-11-12,"100.0","87.5",1,"SAC"
"WAS","WAS vs. CLE",2019-11-08,"100.0","111.1",1,"CLE"
"NYK","NYK @ DET",2019-11-06,"100.0","132.0",1,"DET"
"ORL","ORL @ DAL",2019-11-06,"100.0","86.2",1,"DAL"
"MIL","MIL @ LAC",2019-11-06,"100.0","107.1",1,"LAC"
"CLE","CLE vs. BOS",2019-11-05,"100.0","128.0",1,"BOS"
"MIN","MIN vs. MIL",2019-11-04,"100.0","114.8",1,"MIL"
"BKN","BKN @ DET",2019-11-02,"100.0","126.9",1,"DET"
"NOP","NOP @ OKC",2019-11-02,"100.0","126.9",1,"OKC"
"PHI","PHI @ POR",2019-11-02,"100.0","123.1",1,"POR"
"MIN","MIN @ NOP",2020-03-03,"96.6","106.9",1,"NOP"
"CHA","CHA vs. NOP",2019-11-09,"96.6","113.8",1,"NOP"
"DAL","DAL vs. NYK",2019-11-08,"96.6","128.6",1,"NYK"
"NOP","NOP vs. POR",2020-02-11,"96.4","128.6",1,"POR"
"MEM","MEM vs. GSW",2020-01-12,"96.4","92.9",1,"GSW"
"DAL","DAL vs. LAL",2020-01-10,"96.4","166.7",1,"LAL"
"LAL","LAL @ HOU",2020-08-06,"96.3","126.9",1,"HOU"
"LAL","LAL vs. NYK",2020-01-07,"96.3","77.8",1,"NYK"
"WAS","WAS vs. ORL",2019-12-03,"96.3","114.3",1,"ORL"
"LAL","LAL @ SAS",2019-11-03,"96.3","92.6",1,"SAS"
"CLE","CLE @ IND",2019-11-01,"96.3","67.9",1,"IND"
"TOR","TOR @ PHI",2020-08-12,"96.2","123.1",1,"PHI"
"MEM","MEM @ TOR",2020-08-09,"96.2","76.9",1,"TOR"
"MIL","MIL vs. MIA",2020-08-06,"96.2","125.9",1,"MIA"
"BKN","BKN @ BOS",2020-08-05,"96.2","136.0",1,"BOS"
"NOP","NOP @ LAC",2020-08-01,"96.2","142.3",1,"LAC"
"CHI","CHI vs. IND",2020-03-06,"96.2","116.0",1,"IND"
"GSW","GSW vs. LAL",2020-02-08,"96.2","132.0",1,"LAL"
"NYK","NYK vs. POR",2020-01-01,"96.2","108.0",1,"POR"
"UTA","UTA @ MIN",2019-12-11,"96.2","88.5",1,"MIN"
"OKC","OKC @ UTA",2019-12-09,"96.2","96.0",1,"UTA"
"HOU","HOU @ SAS",2019-12-03,"96.2","100.0",1,"SAS"
"MEM","MEM @ MIN",2019-12-01,"96.2","80.8",1,"MIN"
"DAL","DAL @ LAL",2019-12-01,"96.2","115.4",1,"LAL"
"POR","POR @ BOS",2020-08-02,"96.0","154.2",1,"BOS"
"MEM","MEM @ ATL",2020-03-02,"96.0","92.0",1,"ATL"
"DAL","DAL vs. UTA",2020-02-10,"96.0","133.3",1,"UTA"
"CHA","CHA vs. ORL",2020-02-03,"96.0","100.0",1,"ORL"
"NYK","NYK @ IND",2020-02-01,"96.0","45.8",1,"IND"
"TOR","TOR @ BKN",2020-01-04,"96.0","132.0",1,"BKN"
"UTA","UTA vs. OKC",2019-12-09,"96.0","96.2",1,"OKC"
"PHI","PHI vs. CLE",2019-11-12,"96.0","84.0",1,"CLE"
"PHI","PHI @ DEN",2019-11-08,"96.0","69.2",1,"DEN"
"IND","IND vs. CHI",2019-11-03,"96.0","69.2",1,"CHI"
"PHX","PHX @ PHI",2020-08-11,"95.8","117.4",1,"PHI"
"ORL","ORL @ PHI",2020-08-07,"95.8","104.2",1,"PHI"
"LAC","LAC @ DAL",2020-08-06,"95.8","91.7",1,"DAL"
"CLE","CLE vs. DEN",2020-03-07,"95.8","132.0",1,"DEN"
"SAC","SAC vs. OKC",2019-12-11,"95.8","72.0",1,"OKC"
"NYK","NYK vs. SAC",2019-11-03,"95.8","133.3",1,"SAC"
"DET","DET @ NYK",2020-03-08,"95.7","117.4",1,"NYK"
"MIN","MIN vs. CHI",2020-03-04,"95.7","120.8",1,"CHI"
"IND","IND vs. DAL",2020-02-03,"95.7","108.7",1,"DAL"
"MIA","MIA @ ORL",2020-01-03,"95.7","117.4",1,"ORL"
"LAL","LAL vs. SAS",2020-02-04,"95.5","86.4",1,"SAS"
"POR","POR @ MEM",2020-02-12,"93.1","106.9",1,"MEM"
"MEM","MEM @ PHX",2019-12-11,"93.1","67.9",1,"PHX"
"CHI","CHI vs. HOU",2019-11-09,"93.1","71.4",1,"HOU"
"NOP","NOP @ BKN",2019-11-04,"93.1","110.0",1,"BKN"
"HOU","HOU vs. MIN",2020-03-10,"92.9","129.6",1,"MIN"
"MIL","MIL @ MIA",2020-03-02,"92.9","110.7",1,"MIA"
"PHI","PHI vs. MEM",2020-02-07,"92.9","86.2",1,"MEM"
"PHI","PHI @ MIL",2020-02-06,"92.9","75.9",1,"MIL"
